Website,Order Date,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Order Status,Shipment Status,Ship Date,Shipping Option,Carrier Name & Tracking Number,Product Name
Amazon.com,2021-07-14T03:34:03Z,USD,10.99,0.66,0,0,11.65,54.37,3.26,B07T7RKQJG,New,1,Closed,Shipped,2021-07-14T21:15:23Z,next-1dc,AMZN_US(TBA125235893804),Buffalo Games - Aimee Stewart - Yard Sale - 1000 Piece Jigsaw Puzzle
Amazon.com,2021-07-14T03:34:03Z,USD,12,0.72,0,0,12.72,54.37,3.26,B073YF5PTT,New,1,Closed,Shipped,2021-07-14T21:15:23Z,next-1dc,AMZN_US(TBA125235893804),Buffalo Games - Darrell Bush - Moonlight Lodge - 1000 Piece Jigsaw Puzzle
Amazon.com,2021-07-14T03:34:03Z,USD,9.99,0.6,0,0,10.59,54.37,3.26,B07Q393JLQ,New,1,Closed,Shipped,2021-07-14T21:15:23Z,next-1dc,AMZN_US(TBA125235893804),"Buffalo Games - Life's a Beach - 1000 Piece Jigsaw Puzzle Multi, 26.75""L X 19.75""W"
Amazon.com,2021-07-14T03:34:03Z,USD,10.99,0.66,0,0,11.65,54.37,3.26,B07N4Q3F6X,New,1,Closed,Shipped,2021-07-14T21:15:23Z,next-1dc,AMZN_US(TBA125235893804),Buffalo Games - Aimee Stewart - Candylicious - 1000 Piece Jigsaw Puzzle
Amazon.com,2021-07-13T01:37:15Z,USD,5.29,0.32,0,0,5.61,5.29,0.32,B08CBKW12F,New,1,Closed,Shipped,2021-07-13T15:42:08Z,next-1dc,AMZN_US(TBA123787071604),R RUCKERCO Foot File 2Pcs Callus Remover Foot File clean box wet and dry foot rasp & Double-Sided Stainless steel File Callus Dead Skin Remover Foot S
Amazon.com,2021-07-10T14:15:29Z,USD,12.03,0.72,0,0,12.75,12.03,0.72,B08R3CHK8K,New,1,Closed,Shipped,2021-07-10T22:45:22Z,second,AMZN_US(TBA120921892804),Rhinowalk Insulated Lunch Box Bike Handlebar Bag Front Frame Bag with Raincover Cycling Accessories Pack
Amazon.com,2021-07-10T14:15:29Z,USD,79.99,4.8,0,0,84.79,79.99,4.8,B019DHBWIY,New,1,Closed,Shipped,2021-07-10T19:56:53Z,next-1dc,AMZN_US(TBA120773039104),"KidsEmbrace High-Back Booster Car Seat, DC Comics Batman"
Amazon.com,2021-07-10T14:15:29Z,USD,169.89,10.19,0,0,180.08,169.89,10.19,B07WJRWR5C,New,1,Closed,Shipped,2021-07-11T04:26:01Z,next-1dc,AMZN_US(TBA120969337304),Floral Printed Rustic Style Japanese Floor Mattress Futon Mattress Memory Foam Foldable Bed Roll Up Camping Mattress Floor Lounger Bed Couches and Sofas Queen Size
Amazon.com,2021-07-09T21:11:14Z,USD,13.19,0.79,0,0,13.98,13.19,0.79,1733094687,New,1,Closed,Shipped,2021-07-10T13:14:19Z,next-1dc,AMZN_US(TBA120456249204),What Should Danny Do? On Vacation (The Power to Choose Series)
Amazon.com,2021-07-09T21:04:12Z,USD,7.95,0.48,0,0,8.43,7.95,0.48,B08DSYSSBK,New,1,Closed,Shipped,2021-07-10T19:35:17Z,next-1dc,AMZN_US(TBA120640723804),5-Minute Modern-Day Bedtime Stories: For Building Character: (Read Alouds for Kids Ages 4-8) (Modern Bedtime Series)
Amazon.com,2021-07-09T20:22:26Z,USD,12.37,0.74,0,0,13.11,22.32,1.34,B000XW6DK6,New,1,Closed,Shipped,2021-07-13T02:03:59Z,next-1dc,AMZN_US(TBA122303485004),Sunex 317um 3/8-Inch Drive 17-Mm Universal Impact Socket
Amazon.com,2021-07-09T20:22:26Z,USD,4.98,0.3,0,0,5.28,23.87,1.11,B07CJ453V6,New,1,Closed,Shipped,2021-07-11T08:46:20Z,next-1dc,AMZN_US(TBA121217685404),"Universal Metal Plate 8 Pack for Magnetic Phone Car Mount Holder Cradle with Adhesive (Compatible with Magnetic Mounts) - 4 Rectangle and 4 Round, Bla"
Amazon.com,2021-07-09T20:22:26Z,USD,9.99,0.6,0,0,10.59,23.87,1.11,B086YGVCR3,New,1,Closed,Shipped,2021-07-11T08:46:20Z,next-1dc,AMZN_US(TBA121217685404),"Johouse 3PCS Adjustable Threaded Bed Frame Anti-Shake Tool for Bed, Telescopic Support for Room Wall, Bedside Headboards Prevent loosening Anti-Shake Fixer, Easy Install (30-90mm)"
Amazon.com,2021-07-09T20:22:26Z,USD,9.95,0.6,0,0,10.55,22.32,1.34,B00SZ10SFS,New,1,Closed,Shipped,2021-07-13T02:03:59Z,next-1dc,AMZN_US(TBA122303485004),"Mechanics Master Set ""Economy Edition"" ( Green) 180 Piece Chrome foil Labeling Set for Socket Sets 1/4"", 3/8"", 1/2"" Drives, Torx, Jumbo's and Extra Sizes, tag 180 Sockets ""Quick and Easy""..."
Amazon.com,2021-07-09T20:22:26Z,USD,8.9,0.21,0,'-5.34',3.77,23.87,1.11,B07FDS4QW4,New,1,Closed,Shipped,2021-07-11T08:46:20Z,next-1dc,AMZN_US(TBA121217685404),"Genius Tools 3/8"" Dr. 17mm Swivel Impact Socket - 380017M"
Amazon.com,2021-07-09T17:55:51Z,USD,23.99,1.44,0,0,25.43,23.99,1.44,B00NHQFA1I,New,1,Closed,Shipped,2021-07-10T13:14:24Z,next-1dc,AMZN_US(TBA120456249204),LEGO Classic Medium Creative Brick Box 10696 Building Toys for Creative Play; Kids Creative Kit (484 Pieces)
Amazon.com,2021-07-09T01:21:17Z,USD,21.95,1.54,0,0,23.49,21.95,1.54,B08CL2WXHW,New,1,Closed,Shipped,2021-07-09T19:11:17Z,next-1dc,USPS(9361289728009275722104),"IRON °FLASK Sports Water Bottle - 24 Oz, 3 Lids (Spout Lid), Vacuum Insulated Stainless Steel, Hot Cold, Modern Double Walled, Simple Thermo Mug, Standard Hydro Metal Canteen"
Amazon.com,2021-07-09T01:21:17Z,USD,9.13,0.64,0,0,9.77,9.13,0.64,B01N4FVXRM,New,1,Closed,Shipped,2021-07-10T03:38:08Z,next-1dc,USPS(9374889728009276141252),"Always Infinity Size 3 Feminine Pads with Wings, Extra Heavy Flow Absorbency, Unscented, 14 Count"
Amazon.com,2021-07-06T23:48:44Z,USD,12.9,0.77,0,0,13.67,12.9,0.77,B096HL1LRD,New,1,Closed,Shipped,2021-07-07T08:22:27Z,next-1dc,AMZN_US(TBA117132102104),"Wart Remover Liquid Rapidly Eliminates Both Plantar and Common Warts, Papillomas, Skin Tags with no Harm and Irritation | Advanced Natural Formula | Effective Painless Wart Removal Treatment (10ml)"
Amazon.com,2021-07-06T13:06:07Z,USD,8.94,0.54,0,0,9.48,8.94,0.54,B07Z5DSJQ4,New,1,Closed,Shipped,2021-07-07T08:22:32Z,next-1dc,AMZN_US(TBA117132102104),Liberty Imports Galactic Space Infinity Blaster Pistol Toy Gun for Kids with Flashing Lights and Blasting FX Sounds (Edition 2)
Amazon.com,2021-07-06T13:01:15Z,USD,8.49,0.51,0,0,9,8.49,0.51,B089CJZRXD,New,1,Closed,Shipped,2021-07-07T01:19:23Z,next-1dc,UPS(1Z6A280E0304974483),"Magicfun Electronic Shooting Target for Nerf Gun, Kids Shooting Target Practice for Boys Girls Scoring Auto Reset Digital Targets with 20 Pcs Bullets "
panda01,2021-07-04T21:26:49Z,USD,6.99,0,0,0,6.99,12.98,0,B07FZ8ZRVV,New,1,Closed,Shipped,2021-07-04T21:27:02Z,Not Available,Not Available,PREPARED FOODS Classic Rotisserie Chicken
panda01,2021-07-04T21:26:49Z,USD,5.99,0,0,0,5.99,12.98,0,_ASINLESS_,New,1,Closed,Shipped,2021-07-04T21:27:02Z,Not Available,Not Available,Organic Granny Smith Apples Bag
Amazon.com,2021-07-03T19:25:23Z,USD,2.96,0.17,0,'-0.15',2.98,2.96,0.17,B005JRB9TU,New,1,Closed,Shipped,2021-07-16T16:04:14Z,std-sns-us,USPS(9374889675091112721178),"Opti-Free Puremoist Multi-Purpose Disinfecting Solution with Lens Case, (Packaging may vary), 2 Fl Oz (Pack of 1)"
Amazon.com,2021-07-01T06:48:35Z,USD,21.99,1.32,0,0,23.31,21.99,1.32,B08BBXVK5K,New,1,Closed,Shipped,2021-07-11T11:45:28Z,second,AMZN_US(TBA121404762704),"Electric Dental Calculus Remover, TUMPLIK Tooth Polisher Tartar Scraper with 3 Adjustable Modes Professional Teeth Cleaning Kit - 3 Replaceable Clean Heads, Mouth Mirror"
Amazon.com,2021-07-01T03:07:25Z,USD,13.99,0.84,0,0,14.83,13.99,0.84,B08P1VSZFZ,New,1,Closed,Shipped,2021-07-02T01:59:49Z,next-1dc,AMZN_US(TBA111927426804),Muslin Baby Burp Cloths 5-Pack Extra Large 10 X 20 inches 6 Layers Super Absorbent Soft Natural for Sensitive Skin Baby 100% Organic Cotton
Amazon.com,2021-06-30T21:08:07Z,USD,12.99,0.78,0,0,13.77,12.99,0.78,B0927GWLNJ,New,1,Closed,Shipped,2021-07-01T15:23:37Z,next-1dc,AMZN_US(TBA111511740804),"Magnetic Eyelashes Without Eyeliner 3D Magnetic Lashes Applicator Tool Kit, NO Eyeliner or Glue Needed&#xFF0C; Reusable False Eyelashes with Tweezers "
Amazon.com,2021-06-30T20:59:02Z,USD,16.58,0.99,0,0,17.57,16.58,0.99,B09242SKFN,New,1,Closed,Shipped,2021-07-01T15:23:32Z,next-1dc,AMZN_US(TBA111511740804),"No Magnetic Eyeliner with Lashes Kit, 7 Pairs 3D Natural Looking Lashes and 2 Pcs Waterproof Glue Eyeliners with Tweezers Inside, Easy To Use Eye Lash and Liner Set"
Amazon.com,2021-06-30T19:46:05Z,USD,8.99,0.54,0,0,9.53,8.99,0.54,B07B9PP9RY,New,1,Closed,Shipped,2021-07-01T02:54:07Z,next-1dc,AMZN_US(TBA111403536904),"Stove Burner Covers - Gas Stove Protectors Black 0.2mm Double Thickness, Reusable, Non-Stick, Fast Clean Liners for Kitchen/Cooking. Size 10.6"" x 10.6"
Amazon.com,2021-06-30T19:43:48Z,USD,9.99,0.6,0,0,10.59,9.99,0.6,B07SF6LTV2,New,1,Closed,Shipped,2021-07-01T02:54:02Z,next-1dc,AMZN_US(TBA111403536904),"Gas Burner Liners (50 Pack) Disposable Aluminum Foil Square Stove Burner Covers - 8.5 Inch Gas Range Protector Bibs Keep Stove Clean - Foil Liners to Catch Oil, Grease and Food Spills"
Amazon.com,2021-06-30T19:41:31Z,USD,37.99,2.28,0,0,40.27,37.99,2.28,B08GPBJJYM,New,1,Closed,Shipped,2021-07-06T04:10:37Z,second,AMZN_US(TBA114944734604),"Ditole 108-Piece Home Repair Tool Set with Plastic Toolbox Storage Case,Hammer,Plier,Screwdriver Set,Socket Kit,Hand Tool Kit for Homeowner,Diyer,Hand"
Amazon.com,2021-06-30T03:04:30Z,USD,16.96,1.02,0,0,17.98,16.96,1.02,B08HPY9WZ3,New,1,Closed,Shipped,2021-06-30T15:13:51Z,next-1dc,AMZN_US(TBA110680196704),"5-Pack Muslin Baby Burp Cloths - Organic White Bamboo Cotton Burp Cloth - Burp Rags - Neutral Burp Clothes for Baby Girl, Boy, Newborn, Unisex Babies "
Amazon.com,2021-06-29T16:50:38Z,USD,41.36,2.48,0,0,43.84,41.36,2.48,B000ET9TXQ,New,1,Closed,Shipped,2021-06-30T12:29:20Z,next-1dc,AMZN_US(TBA110407815504),"Core Products Tri-Core Cervical Support Pillow, Standard Firm - Full Size"
Amazon.com,2021-06-29T05:19:09Z,USD,14.99,0.9,0,0,15.89,14.99,0.9,B086BVYDSR,New,1,Closed,Shipped,2021-06-29T14:14:06Z,next-1dc,AMZN_US(TBA109523352004),PopSockets PopMount 2: Vent Mount for PopSockets Grips - Glow in The Dark
Amazon.com,2021-06-29T05:19:09Z,USD,19.95,1.2,0,0,21.15,19.95,1.2,B085ZX693D,New,1,Closed,Shipped,2021-06-29T19:55:39Z,next-1dc,USPS(9374889716090572606021),PopSockets PopGrip Backspin: Swappable and Spinnable Grip for Phones and Tablets - 45 RPM
Amazon.com,2021-06-29T00:08:06Z,USD,10.99,0.66,0,0,11.65,10.99,0.66,B08M3W1D9G,New,1,Closed,Shipped,2021-06-30T06:11:38Z,next-1dc,AMZN_US(TBA109430590004),"Domccy Electric Mini Garlic Chopper, 250ml Food Mincer with Three Powerful Blade, Wireless Portable Food Processor for Fruits, Vegetables Salad, Chili"
Amazon.com,2021-06-28T18:52:54Z,USD,6.99,0.42,0,0,7.41,6.99,0.42,B08Z39544H,New,1,Closed,Shipped,2021-06-29T04:45:05Z,std-us-nft,USPS(9374889675091104103432),"Vanleonet Cucumber Slicer, Strawberry Slicer, Grape Slicer, Carrot Cutter, Potato Fruit Cutters, Vegetable Slicer For Kids Fruit Salad Making Pizza Fruit Dispenser And Practical Fruit"
Amazon.com,2021-06-27T14:53:17Z,USD,6.99,0.42,0,0,7.41,37.96,2.28,B08H6T6PRP,New,1,Closed,Shipped,2021-06-27T20:45:51Z,next-1dc,AMZN_US(TBA107699475604),"USA PANA Professional 3/32"" Shank Size - Cone Shape Carbide Bit - Nail Drill Bit for Manicure Pedicure Tools Dremel Machine - Gold, Silver (Fine, Gold)"
Amazon.com,2021-06-27T14:53:17Z,USD,12.99,0.78,0,0,13.77,37.96,2.28,B07V6HQ5DP,New,1,Closed,Shipped,2021-06-27T20:45:51Z,next-1dc,AMZN_US(TBA107699475604),"PANA Nail Carbide 5 in 1 Bit - Two Way Rotate use for Both Left and Right Handed - Fast remove Acrylic or Hard Gel - 3/32"" Shank - Manicure, Nail Art, Drill Machine (Medium - M, Gold)"
Amazon.com,2021-06-27T14:53:17Z,USD,24.98,1.5,0,0,26.48,24.98,1.5,B095GZVLPB,New,1,Closed,Shipped,2021-06-28T21:37:45Z,next-1dc,AMZN_US(TBA108660144504),Kinstel Women's Summer Boho Spaghetti Strap Square Neck Ruffle Casual Flowy Long Dress Beach Swing Party Maxi Dress Dark Blue
Amazon.com,2021-06-27T14:53:17Z,USD,6.99,0.42,0,0,7.41,6.99,0.42,B08CM53T53,New,1,Closed,Shipped,2021-06-28T17:17:23Z,std-us-nft,USPS(9200190213423008386463),"USA Pana 3/32"" Safety Nail Carbide - Smooth Round Top Large Barrel Head for Electric Dremel Drill Machine - Grit Size: (5XC to Extra Fine) (5X Coarse, Large Barrel - Silver)"
Amazon.com,2021-06-27T14:53:17Z,USD,8.99,0.54,0,0,19.06,37.96,2.28,B08CS17R1Y,New,2,Closed,Shipped,2021-06-27T20:45:51Z,next-1dc,AMZN_US(TBA107699475604),"USA Pana DLC 3/32"" Safety Nail Carbide - Smooth Round Top Large Barrel Head for Electric Dremel Drill Machine (Black, 5X Coarse Grit)"
Amazon.com,2021-06-27T14:53:17Z,USD,29.74,1.78,0,0,31.52,29.74,1.78,B07YRCCGTR,New,1,Closed,Shipped,2021-06-29T01:08:08Z,next-1dc,AMZN_US(TBA108861936104),"R.YIposha Women Vintage Elastic Square Neck Ruffled Half Sleeve Summer Backless Beach Flowy Maxi Dresses,8-10,White"
Amazon.com,2021-06-27T14:53:17Z,USD,6.99,0.42,0,0,7.41,6.99,0.42,B01MYXGQOC,New,1,Closed,Shipped,2021-06-28T03:26:57Z,std-us-nft,USPS(9374889716090571538842),"Premium PANA 3/32"" Cuticle Clean Nail Carbide Bit for Professional, Nail Salon, Nail Trimmer, Under Nail Cleaner, Electric Drill Machine, Manicure Too"
Amazon.com,2021-06-27T04:04:34Z,USD,28.43,1.99,0,0,30.42,28.43,1.99,B085S8DGWT,New,1,Closed,Shipped,2021-06-27T12:57:14Z,next-1dc,USPS(9374889728009264365042),"Viviscal Hair growth supplement for women, 60 Count"
Amazon.com,2021-06-27T01:55:55Z,USD,9.99,0.6,0,0,10.59,9.99,0.6,B01M8NEFKX,New,1,Closed,Shipped,2021-06-27T06:28:43Z,second-nominated-day,AMZN_US(TBA107155510304),Salty Lance Glow Belt Running Belt - Reflective Belt - PT Belt - Military Reflective Belt - Yellow
Amazon.com,2021-06-27T01:55:55Z,USD,16.95,1.02,0,0,17.97,16.95,1.02,B07RB2MFBN,New,1,Closed,Shipped,2021-06-28T06:35:12Z,second-nominated-day,AMZN_US(TBA108019746204),"Army PT Style Shirt | U.S. Military Physical Training Infantry Workout T-Shirt-(MilGreen,M)"
Amazon.com,2021-06-26T02:23:45Z,USD,9.99,0.6,0,0,10.59,9.99,0.6,B017G1051Y,New,1,Closed,Shipped,2021-06-27T02:38:10Z,next-1dc,AMZN_US(TBA106431513404),"Cliganic 10 Pack Mosquito Repellent Bracelets, DEET-Free Waterproof Bands"
Amazon.com,2021-06-26T02:21:21Z,USD,26.99,1.62,0,0,28.61,26.99,1.62,B088FMQP73,New,1,Closed,Shipped,2021-06-26T07:43:21Z,next-1dc,AMZN_US(TBA106220165704),AMBOTHER Electric Mosquito Killer Mosquito Lamp Built in High Voltage USB Powered Trap Gnats Waterproof Indoor Outdoor Patio
Amazon.com,2021-06-23T01:35:34Z,USD,10.99,0.66,0,0,11.65,34.18,2.05,B07Q43HB7N,New,1,Closed,Shipped,2021-06-24T13:01:08Z,next-1dc,AMZN_US(TBA103865621804),"[3 Pack] iPad 9.7 6th Generation Screen Protector, OMOTON Tempered Glass Screen Protector for Apple iPad 9.7"" (2018 & 2017) / iPad Pro 9.7 Inch / iPad Air 2 / iPad Air 9.7 Inch"
Amazon.com,2021-06-23T01:35:34Z,USD,23.19,1.39,0,0,24.58,34.18,2.05,B092M5VTLG,New,1,Closed,Shipped,2021-06-24T13:01:08Z,next-1dc,AMZN_US(TBA103865621804),"BRAECN iPad Case 6th/5th Generation, iPad 9.7 2018/2017 Case for Kids-Heavy Duty Silicone Case with Stable Kickstand, Multi-Functional Grip, Carrying "
Amazon.com,2021-06-23T00:42:30Z,USD,11.65,0.7,0,0,12.35,11.65,0.7,B002ZFQ318,New,1,Closed,Shipped,2021-06-25T03:47:40Z,Std US D2D Dom,USPS(92748999985283573047692593),"Kirkland Signature Maximum Strength Hydrocortisone Cream 1% with Aloe, 2-ounce (pack of 4)"
Amazon.com,2021-06-23T00:37:32Z,USD,15.22,0.91,0,0,16.13,15.22,0.91,B000052XFC,New,1,Closed,Shipped,2021-06-24T18:13:49Z,next-1dc,AMZN_US(TBA103709101104),"Refresh Plus Lubricant Eye Drops, Preservative-Free, 0.01 Fl Oz Single-Use Containers, 50 Count"
Amazon.com,2021-06-22T23:11:52Z,USD,5.99,0.36,0,0,6.35,5.99,0.36,B07MY89RGF,New,1,Closed,Shipped,2021-06-23T05:11:40Z,next-1dc,USPS(9374889675091101027731),"HOPELF 8"" Natural Bamboo Skewers for BBQ&#xFF0C;Appetiser&#xFF0C;Fruit&#xFF0C;Cocktail&#xFF0C;Kabob&#xFF0C;Chocolate Fountain&#xFF0C;Grilling&#xFF0C;Barbecue&#xFF0C;Kitchen&#xFF0C;Crafting and Party. &#x3A6;=4mm, More Size Choices 6""/10""/12""/14""/16""/30""(100 PCS)"
Amazon.com,2021-06-21T00:10:16Z,USD,11.99,0.84,0,0,12.83,27.97,1.96,B06XZH8SKF,New,1,Closed,Shipped,2021-06-21T21:08:18Z,next-1dc,USPS(9361289728009256977196),"JETech Case for iPad (9.7-Inch, 2018/2017 Model, 6th/5th Generation), Smart Cover Auto Wake/Sleep, Black"
Amazon.com,2021-06-21T00:10:16Z,USD,3.99,0.28,0,0,4.27,27.97,1.96,B07DWP84HY,New,1,Closed,Shipped,2021-06-21T21:08:18Z,next-1dc,USPS(9361289728009256977196),Hallmark Shoebox Funny Birthday Card
Amazon.com,2021-06-21T00:10:16Z,USD,11.99,0.84,0,0,12.83,27.97,1.96,B0192VWSSY,New,1,Closed,Shipped,2021-06-21T21:08:18Z,next-1dc,USPS(9361289728009256977196),Lewo Wooden Stacking Board Games Building Blocks for Kids Boys Girls- 48 Pieces
Amazon.com,2021-06-21T00:10:16Z,USD,27.99,1.96,0,0,29.95,27.99,1.96,B073W9CMQ5,New,1,Closed,Shipped,2021-06-21T21:11:38Z,next-1dc,USPS(9374889728009256839094),Floerns Women's Notch Collar Short Sleeve Sleepwear Two Piece Pajama Set A Black S
Amazon.com,2021-06-20T04:45:46Z,USD,413.59,24.82,0,0,438.41,413.59,24.82,B085DHBCHG,Used,1,Closed,Shipped,2021-06-27T19:46:52Z,next-1dc,AMZN_US(TBA347241361000),Razor EcoSmart Metro HD Electric Scooter Hub-Driven Motor - Black - FFP
Amazon.com,2021-06-15T06:42:32Z,USD,7.59,0.46,0,0,8.05,7.59,0.46,B087T3HJLW,New,1,Closed,Shipped,2021-06-16T02:15:55Z,next-1dc,AMZN_US(TBA093406168904),ILamourCar Foot Shaver Pedicure Callus Remover Set including 1 Callus Shaver for Feet 1 Foot File Head 1 Dead Skin Collection Box and 10 Blades Professional Pedicure Tools (Wooden Handle)
Amazon.com,2021-06-15T00:40:35Z,USD,12.79,0.77,0,0,13.56,20.37,1.22,B08LB4H59X,New,1,Closed,Shipped,2021-06-15T14:10:54Z,next-1dc,AMZN_US(TBA160908228801),"Noverlife 2PCS Transparent Acrylic Nail Art Display Holder, Acrylic Nail Art Display Shelf Practice Manicure Holder Showing Rack, Nail Art Display Frame for Nail Art Design"
Amazon.com,2021-06-15T00:40:35Z,USD,5.99,0.36,0,0,6.35,5.99,0.36,B07Z3CDJC2,New,1,Closed,Shipped,2021-06-15T14:10:56Z,std-us-nft,AMZN_US(TBA160908228801),"5 Pcs Metal Hinged Tin Stationery Box Small Pencil Case Rectangular Empty Hinged Tins Box Containers Storage Home Organizer for Pen Pencil,Makeup Brus"
Amazon.com,2021-06-15T00:40:35Z,USD,12.98,0.78,0,0,41.28,38.94,2.34,B081T66NGD,New,3,Closed,Shipped,2021-06-15T08:42:26Z,next-1dc,AMZN_US(TBA160890617001),Ycyan 2Pcs Dual-ended Nail Design Brushes Rhinestone Handle UV Gel Nail Brush Set Professional Nail Art Tools
Amazon.com,2021-06-15T00:40:35Z,USD,5.99,0.36,0,0,6.35,5.99,0.36,B086GK7JG2,New,1,Closed,Shipped,2021-06-16T07:28:49Z,std-us-nft,USPS(9374889675091097473048),Jasni Professional Stainless Steel 2 Pack Small Sewing Scissors Vintage Embroidery Scissors Sharp Pointed Scissors for DIY Craft cutting Tailor Scissor Styling Thread Scissor Yarn Shears (Gold)
Amazon.com,2021-06-15T00:40:35Z,USD,14.25,0.86,0,0,15.11,14.25,0.86,B08HT3LCJJ,New,1,Closed,Shipped,2021-06-15T12:49:54Z,next-1dc,AMZN_US(TBA160901914501),80 slots Nail Sticker Storage Book Nail Water Decals Empty Storage Holder Easy Photo Album Manicure Nail Art Tools
Amazon.com,2021-06-15T00:40:35Z,USD,7.58,0.45,0,0,8.03,20.37,1.22,B01E3HVK72,New,1,Closed,Shipped,2021-06-15T14:10:54Z,next-1dc,AMZN_US(TBA160908228801),KLOUD City 10pcs White Triangle Bead Sorting Trays and 1pcs Silver Color Handy Tweezer with Scoop
Amazon.com,2021-06-15T00:40:35Z,USD,22.99,1.38,0,0,24.37,27.58,1.66,B08FZPB84F,New,1,Closed,Shipped,2021-06-15T17:31:56Z,next-1dc,AMZN_US(TBA160902483401),"NexiGo 3.5 Inch Dual Selfie Ring Light with Moible Phone & Webcam Holder, 3-Light Modes, 10 Brightness Levels, LED Ringlight with Tripod Stand, for Live Streaming Makeup Video Conference"
Amazon.com,2021-06-15T00:40:35Z,USD,4.59,0.28,0,0,4.87,27.58,1.66,B07S7DBNKN,New,1,Closed,Shipped,2021-06-15T17:31:56Z,next-1dc,AMZN_US(TBA160902483401),JASSINS 50 Pcs Black Fan-shaped Nail Swatch Sticks Nail Polish Display Board False Nail Art Practice Sticks With Metal Screw Split Ring
Amazon.com,2021-06-14T20:06:00Z,USD,9.55,0.19,0,0,9.74,9.55,0.19,B019HGUW8W,New,1,Closed,Shipped,2021-06-16T02:15:50Z,next-1dc,AMZN_US(TBA093406168904),Tea Zone 8.4 oz Golden Milk Tea Bag
Amazon.com,2021-06-14T05:14:38Z,USD,21.99,1.32,0,0,23.31,21.99,1.32,B07F6RZM43,New,1,Closed,Shipped,2021-06-14T20:24:58Z,next-1dc,AMZN_US(TBA091882006804),Stud Finder Sensor Wall Scanner - 4 in 1 Electronic Stud Sensor Beam Finders Wall Detector Center Finding with LCD Display for Wood AC Wire Metal Studs Joist Detection
Amazon.com,2021-06-14T00:14:11Z,USD,18.99,1.14,0,0,20.13,18.99,1.14,B08GMXSNWH,New,1,Closed,Shipped,2021-06-15T01:46:14Z,next-1dc,UPS(1Z6A280E0304717420),"Febreze Plug in Air Fresheners, Gain Original, Odor Eliminator, Scented Oil Refill, 1 Warmer + 4 Oil Refills"
Amazon.com,2021-06-13T12:55:54Z,USD,24.99,0,0,0,0,Not Available,Not Available,B000J2EN4S,New,0,Closed,Not Available,Not Available,second-nominated-day,Not Available,"Belkin Power Strip Surge Protector - 12 AC Multiple Outlets & 8 ft Long Flat Plug Heavy Duty Extension Cord for Home, Office, Travel, Computer Desktop, Laptop & Phone Charging Brick (3,940 Joules)"
Amazon.com,2021-06-13T12:55:54Z,USD,29.98,1.8,0,0,31.78,29.98,1.8,B083S47TW4,New,1,Closed,Shipped,2021-06-14T20:24:55Z,second-nominated-day,AMZN_US(TBA091882006804),GZ XINXING 43L Large 3 day Molle Assault Pack Military Tactical Army Backpack Bug Out Bag Rucksack Daypack (CP)
Amazon.com,2021-06-13T12:55:54Z,USD,3.99,0.24,3.17,0,7.4,3.99,0.24,B01MXKAAMA,New,1,Closed,Shipped,2021-06-14T02:48:45Z,Std US D2D Dom,USPS(),"Custom Military Name Tape, with Fastener or Sew-On, US ARMY USAF USMC POLICE CivilAirPatrol Tape (With Fastener, Multicam OCP)"
Amazon.com,2021-06-13T00:30:04Z,USD,35.99,2.16,0,0,38.15,45.98,2.76,B076F4JDR9,New,1,Closed,Shipped,2021-06-14T20:24:53Z,second-nominated-day,AMZN_US(TBA091882006804),"SONGMICS 34 Inch Portable Clothes Closet Wardrobe with Non-Woven Fabric and Hanging Rod, Quick and Easy to Assemble, Grey URYG84GY"
Amazon.com,2021-06-13T00:30:04Z,USD,26.49,1.59,0,0,28.08,26.49,1.59,B004BDP63S,New,1,Closed,Shipped,2021-06-14T06:38:01Z,second-nominated-day,USPS(9361289675091202418296),Whitmor Adjustable 2-Rod Garment Rack - Rolling Clothes Organizer - Black and Chrome
Amazon.com,2021-06-13T00:30:04Z,USD,9.99,0.6,0,0,10.59,45.98,2.76,B0753NHZVQ,New,1,Closed,Shipped,2021-06-14T20:24:53Z,second-nominated-day,AMZN_US(TBA091882006804),"Command Large Utility Hooks, 7-Hooks, 12-Strips, Organize Damage-Free"
Amazon.com,2021-06-13T00:30:04Z,USD,24.99,1.5,0,0,26.49,24.99,1.5,B073PJ9LB6,New,1,Closed,Shipped,2021-06-14T04:24:09Z,second-nominated-day,AMZN_US(TBA090857414704),"Amazon Basics Closet Storage Organizer with Fabric Bins and Shelves, Grey - 32.7 x 12.2 x 31 Inches"
Amazon.com,2021-06-11T12:40:39Z,USD,16.99,1.02,0,0,18.01,16.99,1.02,B08PNY2RM4,New,1,Closed,Shipped,2021-06-11T17:20:36Z,next-1dc,USPS(9361289675091200947002),"Lambs Wool Duster with Solid Wooden Handle,Flexible Head,18.9-23.6 inchs Long,Comfortable Grip Natural Feather Duster for Cleaning Counter,Furniture,C"
Amazon.com,2021-06-11T12:38:10Z,USD,13.98,0.84,0,0,14.82,29.97,1.8,B0888HS835,New,1,Closed,Shipped,2021-06-11T16:39:21Z,next-1dc,AMZN_US(TBA088620886204),6 Colors Mermaid Chrome Nail Powder Mirror Effect Holographic Aurora Iridescent Pearlescent Manicure Pigment Rainbow Nail Glitter with 6pcs Eyeshadow Sticks
